_id.$oid,writers
573a1392f29313caabcd9df7,John L. Balderston (play)
573a1392f29313caabcd9df7,John L. Balderston (screenplay)
573a1392f29313caabcd9df7,Henry James (unfinished novel \The Sense of the Past\)
573a1392f29313caabcd9df7,Sonya Levien
573a1392f29313caabcd9e3e,Reginald Berkeley (screen play)
573a1392f29313caabcd9e3e,Sonya Levien (continuity)
573a1392f29313caabcd9e7c,Tadao Ikeda (adaptation)
573a1392f29313caabcd9e7c,Yasujirè Ozu (idea)
573a1392f29313caabcd9e9b,Bert Kalmar (story)
573a1392f29313caabcd9e9b,Harry Ruby (story)
573a1392f29313caabcd9e9b,Arthur Sheekman (additional dialogue)
573a1392f29313caabcd9e9b,Nat Perrin (additional dialogue)
573a1392f29313caabcd9eb0,John Lee Mahin (translated to the screen by)
573a1392f29313caabcd9eb0,Peter Freuchen (from the books \Der Eskimo\ and \Die Flucht ins weisse Land\)
573a1392f29313caabcd9ed7,Manuel Seff (screen play)
573a1392f29313caabcd9ed7,James Seymour (screen play)
573a1392f29313caabcd9ee7,Rian James (screen play)
573a1392f29313caabcd9ee7,James Seymour (screen play)
573a1392f29313caabcd9ee7,Bradford Ropes (based on the novel by)
573a1392f29313caabcd9ee9,Cyril Hume (screen play)
573a1392f29313caabcd9ee9,H.W. Hanemann (screen play)
573a1392f29313caabcd9ee9,Erwin S. Gelsey (screen play)
573a1392f29313caabcd9ee9,Anne Caldwell (from a play by)
573a1392f29313caabcd9ee9,Lou Brock (based on an original story by)
573a1392f29313caabcd9f00,Eugene O'Neill (play)
573a1392f29313caabcd9f00,DuBose Heyward (screenplay)
573a1392f29313caabcd9f01,Erwin S. Gelsey (screenplay)
573a1392f29313caabcd9f01,James Seymour (screenplay)
573a1392f29313caabcd9f01,David Boehm (dialogue)
573a1392f29313caabcd9f01,Ben Markson (dialogue)
573a1392f29313caabcd9f01,Avery Hopwood (based on a play by)
573a1392f29313caabcd9f09,Donald Ogden Stewart (screen play)
573a1392f29313caabcd9f7e,H.G. Wells
573a1392f29313caabcd9f7e,R.C. Sherriff (screenplay)
573a1392f29313caabcd9f92,James Ashmore Creelman (screen play)
573a1392f29313caabcd9f92,Ruth Rose (screen play)
573a1392f29313caabcd9f92,Merian C. Cooper (from an idea conceived by)
573a1392f29313caabcd9f92,Edgar Wallace (from an idea conceived by)
573a1392f29313caabcd9fc4,Louisa May Alcott (by)
573a1392f29313caabcd9fc4,Sarah Y. Mason (screen play)
573a1392f29313caabcd9fc4,Victor Heerman (screen play)
573a1392f29313caabcda094,Preston Sturges (original screenplay)
573a1392f29313caabcda09b,Lajos Birè (story)
573a1392f29313caabcda09b,Arthur Wimperis (story)
573a1392f29313caabcda09b,Arthur Wimperis (scenario)
573a1392f29313caabcda0a5,H.M. Harwood (screen play)
573a1392f29313caabcda0a5,Salka Viertel (screen play)
573a1392f29313caabcda0a5,Salka Viertel (from the original story by)
573a1392f29313caabcda0a5,Margaret P. Levino (from the original story by)
573a1392f29313caabcda0a5,S.N. Behrman (dialogue)
573a1392f29313caabcda0e7,Mae West (by)
573a1392f29313caabcda0e7,Harvey F. Thew (screen play)
573a1392f29313caabcda0e7,John Bright (screen play)
573a1392f29313caabcda111,Frank Craven (story)
573a1392f29313caabcda111,Byron Morgan (continuity)
573a1392f29313caabcda114,Ruth Rose (story)
573a1392f29313caabcda126,Philip Stong (novel)
573a1392f29313caabcda126,Sonya Levien (screenplay)
573a1392f29313caabcda126,Paul Green (screenplay)
573a1392f29313caabcda16f,Ben Hecht (screenplay)
573a1392f29313caabcda16f,Charles Lederer (continuity)
573a1392f29313caabcda16f,Benn W. Levy (adaptation)
573a1392f29313caabcda16f,Marcel Pagnol (play)
573a1392f29313caabcda1d2,Earl Baldwin (screenplay)
573a1392f29313caabcda1d2,Daniel Ahern (story)
573a1392f29313caabcda1e3,Melville Baker (story)
573a1392f29313caabcda1e3,Jack Kirkland (story)
573a1392f29313caabcda1e3,Dan Totheroh (screenplay)
573a1392f29313caabcda1e3,Louise Long (screenplay)
573a1392f29313caabcda1e3,Rowland V. Lee (screenplay)
573a1392f29313caabcda206,Jean Vigo (scenario)
573a1392f29313caabcda224,Rudolph Besier (from the play by)
573a1392f29313caabcda224,Ernest Vajda (screen play)
573a1392f29313caabcda224,Claudine West (screen play)
573a1392f29313caabcda224,Donald Ogden Stewart (screen play)
573a1392f29313caabcda241,Edgar Allan Poe (suggested by a story by)
573a1392f29313caabcda241,Peter Ruric (screenplay)
573a1392f29313caabcda241,Edgar G. Ulmer (story)
573a1392f29313caabcda241,Peter Ruric (story)
573a1392f29313caabcda262,Robert Riskin (screen play)
573a1392f29313caabcda262,Mark Hellinger (based upon a story \Strictly Confidential\ by)
573a1392f29313caabcda27e,Anna Furmanov
573a1392f29313caabcda27e,Dimitri Furmanov (novel)
573a1392f29313caabcda27e,Georgi Vasilyev
573a1392f29313caabcda27e,Sergey Vasilyev
573a1392f29313caabcda2a2,Bartlett Cormack (from an adaptation by: historical material)
573a1392f29313caabcda2a2,Waldemar Young (screen play)
573a1392f29313caabcda2a2,Vincent Lawrence (screen play)
573a1392f29313caabcda2a4,Alexandre Dumas père (novel)
573a1392f29313caabcda2a4,Philip Dunne (screenplay)
573a1392f29313caabcda2a4,Dan Totheroh (screenplay)
573a1392f29313caabcda2a4,Rowland V. Lee (screenplay)
573a1392f29313caabcda2a4,Philip Dunne (dialogue)
573a1392f29313caabcda2a4,Dan Totheroh (dialogue)
573a1392f29313caabcda2a4,Rowland V. Lee (dialogue)
573a1392f29313caabcda2c5,Maxwell Anderson (screenplay)
573a1392f29313caabcda2c5,Gladys Lehman (screenplay)
573a1392f29313caabcda2c5,Alberto Casella (play)
573a1392f29313caabcda2c5,Walter Ferris (english adaptation)
573a1392f29313caabcda2c7,Delmer Daves (screen play)
573a1392f29313caabcda2c7,Robert Lord (story)
573a1392f29313caabcda2c7,Delmer Daves (story)
573a1392f29313caabcda34f,Dwight Taylor (from the book by)
573a1392f29313caabcda34f,Kenneth S. Webb (musical adaptation)
573a1392f29313caabcda34f,Samuel Hoffenstein (musical adaptation)
573a1392f29313caabcda34f,George Marion Jr. (screen play)
573a1392f29313caabcda34f,Dorothy Yost (screen play)
573a1392f29313caabcda34f,Edward Kaufman (screen play)
573a1392f29313caabcda391,Jacques Feyder (screenplay)
573a1392f29313caabcda391,Charles Spaak (screenplay)
573a1392f29313caabcda3ce,Fannie Hurst (novel)
573a1392f29313caabcda3ce,William Hurlbut (screenplay)
573a1392f29313caabcda3dc,Robert Riskin (screen play)
573a1392f29313caabcda3dc,Samuel Hopkins Adams (based on the short story by)
573a1392f29313caabcda3e9,Jack Cunningham (screen play)
573a1392f29313caabcda3e9,J.P. McEvoy (from \The Comic Supplement\ by)
573a1392f29313caabcda3e9,W.C. Fields (based upon a story by)
573a1392f29313caabcda43a,Damon Runyon (story)
573a1392f29313caabcda43a,William R. Lipman (screenplay)
573a1392f29313caabcda43a,Sam Hellman (screenplay)
573a1392f29313caabcda43a,Gladys Lehman (screenplay)
573a1392f29313caabcda451,Dudley Nichols (screen play)
573a1392f29313caabcda451,Garrett Fort (adaptation)
573a1392f29313caabcda451,Philip MacDonald (from the story \Patrol\ by)
573a1392f29313caabcda473,Robert J. Flaherty
573a1392f29313caabcda477,Louis Hèmon (novel)
573a1392f29313caabcda477,Julien Duvivier (screenplay)
573a1392f29313caabcda477,Gabriel Boissy (dialogue)
573a1392f29313caabcda482,Charles Bennett (by)
573a1392f29313caabcda482,D.B. Wyndham-Lewis (by)
573a1392f29313caabcda482,Edwin Greenwood (scenario)
573a1392f29313caabcda482,A.R. Rawlinson (scenario)
573a1392f29313caabcda482,Emlyn Williams (additional dialogue)
573a1392f29313caabcda4a9,Victor Hugo (novel)
573a1392f29313caabcda4a9,Raymond Bernard
573a1392f29313caabcda4a9,Andrè Lang
573a1392f29313caabcda4b0,Willi Forst
573a1392f29313caabcda4b0,Walter Reisch
573a1392f29313caabcda515,S.K. Lauren (screen play)
573a1392f29313caabcda515,James Gow (screen play)
573a1392f29313caabcda515,Edmund H. North (screen play)
573a1392f29313caabcda515,Dorothy Speare (story)
573a1392f29313caabcda515,Charles Beahan (story)
573a1392f29313caabcda556,Henry Bataille (play)
573a1392f29313caabcda556,Frederick Lonsdale (story)
573a1392f29313caabcda556,Lajos Birè (story)
573a1392f29313caabcda556,Frederick Lonsdale (dialogue)
573a1392f29313caabcda556,Lajos Birè (dialogue)
573a1392f29313caabcda594,Catherine II (based on the diary of)
573a1392f29313caabcda594,Manuel Komroff (diary arranged by)
573a1392f29313caabcda5b7,Curt Alexander (screenplay)
573a1392f29313caabcda5b7,Salvatore Gotta (novel)
573a1392f29313caabcda5b7,Max Ophèls (screenplay)
573a1392f29313caabcda5b7,Hans Wilhelm (screenplay)
573a1392f29313caabcda5fe,Edgar Rice Burroughs (based upon the characters created by)
573a1392f29313caabcda5fe,James Kevin McGuinness (screen play)
573a1392f29313caabcda5fe,Howard Emmett Rogers (adaptation)
573a1392f29313caabcda5fe,Leon Gordon (adaptation)
573a1392f29313caabcda619,Albert Hackett (screen play)
573a1392f29313caabcda619,Frances Goodrich (screen play)
573a1392f29313caabcda619,Dashiell Hammett (from the novel by)
573a1392f29313caabcda636,Jean Renoir (screenplay)
573a1392f29313caabcda636,Jacques Levert (story)
573a1392f29313caabcda63c,Leni Riefenstahl
573a1392f29313caabcda63c,Walter Ruttmann
573a1392f29313caabcda63c,Eberhard Taubert
573a1392f29313caabcda641,Tadao Ikeda
573a1392f29313caabcda641,Yasujirè Ozu (story)
573a1392f29313caabcda64c,Charles Bruce Millholland (play)
573a1392f29313caabcda64c,Ben Hecht (screenplay)
573a1392f29313caabcda64c,Charles MacArthur (screenplay)
573a1392f29313caabcda653,Grigori Aleksandrov
573a1392f29313caabcda653,Nikolay Erdman
573a1392f29313caabcda653,Vladimir Mass
573a1392f29313caabcda654,Ben Hecht (screen play)
573a1392f29313caabcda654,Edgecumb Pinchon (suggested by the book by)
573a1392f29313caabcda654,O.B. Stade (suggested by the book by)
573a1392f29313caabcda6a6,John Buchan (adapted from the novel by)
573a1392f29313caabcda6a6,Charles Bennett (adaptation)
573a1392f29313caabcda6a6,Ian Hay (dialogue)
573a1392f29313caabcda6aa,Reginald Berkeley (screenplay)
573a1392f29313caabcda6aa,Reginald Berkeley (story)
573a1392f29313caabcda6b3,Geza Herczeg (based on the play by)
573a1392f29313caabcda6b3,Karl Farkas (based on the play by)
573a1392f29313caabcda6b3,Robert Katscher (based on the play by)
573a1392f29313caabcda6b3,Earl Baldwin (adaptation)
573a1392f29313caabcda6e1,Leo Tolstoy (from the novel by)
573a1392f29313caabcda6e1,Clemence Dane (screen play)
573a1392f29313caabcda6e1,Salka Viertel (screen play)
573a1392f29313caabcda6e1,S.N. Behrman (dialogue adaptation)
573a1392f29313caabcda6f4,William Makepeace Thackeray (novel)
573a1392f29313caabcda6f4,Langdon Mitchell (play)
573a1392f29313caabcda6f4,Francis Edward Faragoh (screenplay)
573a1392f29313caabcda6f7,Booth Tarkington (novel)
573a1392f29313caabcda6f7,Dorothy Yost (screen play)
573a1392f29313caabcda6f7,Mortimer Offner (screen play)
573a1392f29313caabcda6f7,Jane Murfin (screen play)
573a1392f29313caabcda70a,Abem Finkel (screen play)
573a1392f29313caabcda70a,Carl Erickson (screen play)
573a1392f29313caabcda70a,Michael A. Musmanno (original story \Jan Volkanik\)
573a1392f29313caabcda70a,Harry R. Irving (play)
573a1392f29313caabcda713,Mary Shelley (suggested by: the original story written in 1816 by)
573a1392f29313caabcda713,William Hurlbut (adapted by)
573a1392f29313caabcda713,John L. Balderston (adapted by)
573a1392f29313caabcda713,William Hurlbut (screenplay)
573a1392f29313caabcda722,Jack McGowan (screen play)
573a1392f29313caabcda722,Sid Silvers (screen play)
573a1392f29313caabcda722,Moss Hart (based on an original story by)
573a1392f29313caabcda722,Harry W. Conn (additional dialogue)
573a1392f29313caabcda755,Jules Furthman (screen play)
573a1392f29313caabcda755,James Kevin McGuinness (screen play)
573a1392f29313caabcda755,Crosbie Garstin (from the book by)
573a1392f29313caabcda781,Patterson McNutt (screenplay)
573a1392f29313caabcda781,Arthur J. Beckhard (screenplay)
573a1392f29313caabcda78f,Philip Klein (screen play)
573a1392f29313caabcda78f,Robert Yost (screen play)
573a1392f29313caabcda792,Harold Lamb (screen play)
573a1392f29313caabcda792,Waldemar Young (screen play)
573a1392f29313caabcda792,Dudley Nichols (screen play)
573a1392f29313caabcda79a,Charles Dickens (by)
573a1392f29313caabcda79a,Hugh Walpole (adaptation)
573a1392f29313caabcda79a,Howard Estabrook (screen play)
573a1392f29313caabcda7a1,Lillian Hellman (screen play)
573a1392f29313caabcda7a1,Mordaunt Shairp (screen play)
573a1392f29313caabcda7a1,Claudine West (continuity)
573a1392f29313caabcda7a1,Guy Bolton (based on the play by)
573a1392f29313caabcda7a4,Pierre Louès (novel)
573a1392f29313caabcda7a4,John Dos Passos (adaptation)
573a1392f29313caabcda7a4,Sam Winston (continuity)
573a1392f29313caabcda7a4,David Hertz (treatment contributor)
573a1392f29313caabcda7a4,Oran Schee (screenplay)
573a1392f29313caabcda7fb,Rudolph Lothar (play)
573a1392f29313caabcda7fb,Hans Adler (play)
573a1392f29313caabcda7fb,Jessie Ernst (adaptation)
573a1392f29313caabcda7fb,Bess Meredyth (screenplay)
573a1392f29313caabcda7fb,Hal Long (screenplay)
573a1392f29313caabcda81f,Claude Binyon (screenplay)
573a1392f29313caabcda81f,Jack Kirkland (suggested by a story by)
573a1392f29313caabcda81f,Melville Baker (suggested by a story by)
573a1392f29313caabcda826,Renè Clair
573a1392f29313caabcda826,Eric Keown (story)
573a1392f29313caabcda826,Geoffrey Kerr (scenario)
573a1392f29313caabcda826,Robert E. Sherwood
573a1392f29313caabcda82b,Manuel Seff (screen play)
573a1392f29313caabcda82b,Peter Milne (screen play)
573a1392f29313caabcda82b,Robert Lord (story)
573a1392f29313caabcda82b,Peter Milne (story)
573a1392f29313caabcda896,Dudley Nichols (screen play)
573a1392f29313caabcda896,Liam O'Flaherty (from the story by)
573a1392f29313caabcda8c3,Charles Spaak (short story)
573a1392f29313caabcda8c3,Bernard Zimmer (dialogue)
573a1392f29313caabcda930,Waldemar Young (screen play)
573a1392f29313caabcda930,John L. Balderston (screen play)
573a1392f29313caabcda930,Achmed Abdullah (screen play)
573a1392f29313caabcda930,Grover Jones (adaptation)
573a1392f29313caabcda930,William Slavens McNutt (adaptation)
573a1392f29313caabcda930,Francis Yeats-Brown (suggested by the novel by)
573a1392f29313caabcda959,William Shakespeare (by)
573a1392f29313caabcda959,Charles Kenyon (arranged for the screen by)
573a1392f29313caabcda959,Mary C. McCall Jr. (arranged for the screen by)
573a1392f29313caabcda964,Victor Hugo (novel)
573a1392f29313caabcda964,W.P. Lipscomb
573a1392f29313caabcda974,Talbot Jennings (screenplay)
573a1392f29313caabcda974,Jules Furthman (screenplay)
573a1392f29313caabcda974,Carey Wilson (screenplay)
573a1392f29313caabcda974,Charles Nordhoff (book)
573a1392f29313caabcda974,James Norman Hall (book)
573a1392f29313caabcda974,Margaret Booth
573a1392f29313caabcda98f,Rida Johnson Young (book)
573a1392f29313caabcda98f,John Lee Mahin (screen play)
573a1392f29313caabcda98f,Frances Goodrich (screen play)
573a1392f29313caabcda98f,Albert Hackett (screen play)
573a1392f29313caabcda998,George S. Kaufman (screen play)
573a1392f29313caabcda998,Morrie Ryskind (screen play)
573a1392f29313caabcda998,James Kevin McGuinness (from a story by)
573a1392f29313caabcda9a8,Aleksandr Ptushko
573a1392f29313caabcda9a8,Grigoriy Roshal
573a1392f29313caabcda9a8,Jonathan Swift (novel)
573a1392f29313caabcdaa3c,Jerome Kern (from the play)
573a1392f29313caabcdaa3c,Otto A. Harbach (book)
573a1392f29313caabcdaa3c,Alice Duer Miller (novel)
573a1392f29313caabcdaa3c,Jane Murfin (screen play)
573a1392f29313caabcdaa3c,Sam Mintz (screen play)
573a1392f29313caabcdaa3c,Allan Scott (screen play)
573a1392f29313caabcdaa3c,Glenn Tryon (additional dialogue)
573a1392f29313caabcdaa3e,Harry Leon Wilson (novel)
573a1392f29313caabcdaa3e,Walter DeLeon (screenplay)
573a1392f29313caabcdaa3e,Harlan Thompson (screenplay)
573a1392f29313caabcdaa3e,Humphrey Pearson (adaptation)
573a1392f29313caabcdaa4a,Lajos Birè (adaptation)
573a1392f29313caabcdaa4a,Jeffrey Dell (adaptation)
573a1392f29313caabcdaa4a,Edgar Wallace (story)
573a1392f29313caabcdaa4a,Arthur Wimperis (additional dialogue)
573a1392f29313caabcdaa59,Charles Dickens (novel)
573a1392f29313caabcdaa59,H. Fowler Mear
573a1392f29313caabcdaa70,Ruth Rose (adaptation)
573a1392f29313caabcdaa70,Dudley Nichols (additional dialogue)
573a1392f29313caabcdaa70,H. Rider Haggard (from the novel by)
573a1392f29313caabcdaab4,Hjalmar Bergman (novel)
573a1392f29313caabcdaab4,Stina Bergman (screenplay)
573a1392f29313caabcdaae8,Dwight Taylor (screen play)
573a1392f29313caabcdaae8,Allan Scott (screen play)
573a1392f29313caabcdaae8,Dwight Taylor (story)
573a1392f29313caabcdab08,Minoru Nakano (play)
573a1392f29313caabcdab08,Mikio Naruse (adaptation)
573a1392f29313caabcdab28,Edwin H. Knopf (an original story by)
573a1392f29313caabcdab28,Edith Fitzgerald (screen play)
573a1392f29313caabcdab98,Hervey Allen (by)
573a1392f29313caabcdab98,Sheridan Gibney (screen play)
573a1392f29313caabcdabc6,Maxim Gorky (play)
573a1392f29313caabcdabc6,Yevgeni Zamyatin
573a1392f29313caabcdabc6,Jacques Companèez
573a1392f29313caabcdabc6,Jean Renoir
573a1392f29313caabcdabc6,Charles Spaak
573a1392f29313caabcdabc6,Jean Renoir (dialogue)
573a1392f29313caabcdabc6,Charles Spaak (dialogue)
573a1392f29313caabcdabd3,William J. Locke (novel)
573a1392f29313caabcdabd3,Curtis Bernhardt (screenplay)
573a1392f29313caabcdabd3,Greta Heller (screenplay)
573a1392f29313caabcdabd3,Wells Root (dialogue)
573a1392f29313caabcdabd3,Arthur Wimperis (dialogue)
573a1392f29313caabcdabd3,Walter Creighton (dialogue)
573a1392f29313caabcdabd3,Hugh Mills (dialogue)
573a1392f29313caabcdabdd,Abem Finkel (screen play)
573a1392f29313caabcdabdd,William Wister Haines (screen play)
573a1392f29313caabcdabdd,Robert Lord (story)
573a1392f29313caabcdac22,Alfred Lord Tennyson (poem)
573a1392f29313caabcdac22,Michael Jacoby (original story)
573a1392f29313caabcdac22,Michael Jacoby (screen play)
573a1392f29313caabcdac22,Rowland Leigh (screen play)
573a1392f29313caabcdac43,Edna Ferber (based upon the famous novel by)
573a1392f29313caabcdac43,Jane Murfin (screen play)
573a1392f29313caabcdac43,Jules Furthman (screen play)
573a1392f29313caabcdac95,Sinclair Lewis (novel)
573a1392f29313caabcdac95,Sidney Howard (dramatisation)
573a1392f29313caabcdac95,Sidney Howard (screenplay)
573a1392f29313caabcdace2,Dwight Taylor (screen play)
573a1392f29313caabcdace2,Allan Scott (screen play)
573a1392f29313caabcdace2,Hubert Osborne (founded upon the play \Shore Leave\)
573a1392f29313caabcdacf0,Alex Raymond (based on the comic strip by)
573a1392f29313caabcdacf0,Ella O'Neill (screenplay)
573a1392f29313caabcdacf0,Frederick Stephani (screenplay)
573a1392f29313caabcdacf0,George H. Plympton (screenplay)
573a1392f29313caabcdacf0,Basil Dickey (screenplay)
573a1392f29313caabcdacf8,Bartlett Cormack (screen play)
573a1392f29313caabcdacf8,Fritz Lang (screen play)
573a1392f29313caabcdacf8,Norman Krasna (based on a story by)
573a1392f29313caabcdad0d,Aleksandr Kuprin (novel)
573a1392f29313caabcdad0d,Kenji Mizoguchi
573a1392f29313caabcdad0d,Yoshikata Yoda
573a1392f29313caabcdad11,Robert Hichens (novel)
573a1392f29313caabcdad11,W.P. Lipscomb (screenplay)
573a1392f29313caabcdad11,Lynn Riggs (screenplay)
573a1392f29313caabcdad30,William Anthony McGuire (screenplay)
573a1392f29313caabcdad3c,Roark Bradford (suggested by: Southern Sketches \Ol' Man Adam and His Chillun'\)
573a1392f29313caabcdad3c,Marc Connelly (a fable by)
573a1392f29313caabcdad95,John Colton (screenplay)
573a1392f29313caabcdad95,Howard Higgin (original story)
573a1392f29313caabcdad95,Douglas Hodges (original story)
573a1392f29313caabcdadb7,Luis Trenker
573a1392f29313caabcdadf0,Ernest Pascal (screen play)
573a1392f29313caabcdadf0,Walter Ferris (screen play)
573a1392f29313caabcdadf0,Curtis Kenyon (from a story by)
573a1392f29313caabcdae1e,Dudley Nichols (screen play)
573a1392f29313caabcdae1e,Maxwell Anderson (from the play by)
573a1392f29313caabcdae3d,Charles Chaplin
573a1392f29313caabcdae43,Claude Anet (novel)
573a1392f29313caabcdae43,Joseph Kessel (dialogue)
573a1392f29313caabcdae43,Irma von Cube (adaptation)
573a1392f29313caabcdae4f,Robert Riskin (screen play)
573a1392f29313caabcdae4f,Clarence Budington Kelland (story)
